TIME,METRIC VALUE
2331.6952669620514,1.4324
2336.682649374008,0.7996
2342.501127243042,1.5886
2346.822371006012,0.9552
2351.1655428409576,0.6123
2356.3703627586365,1.1366
2360.463978767395,1.1844
2365.2094383239746,1.1884
2369.947929382324,1.0734
2374.6734511852264,0.7283
2378.5621933937073,0.2315
2384.1504373550415,1.2144
2388.0293810367584,1.4726
2392.146719932556,1.4397
2397.6006858348846,1.5129
2402.3798282146454,1.3971
2406.368352651596,1.0572
2412.5656282901764,1.2124
2416.991086959839,1.4089
2421.0014712810516,1.2267
2424.685181617737,0.92
2428.347462415695,1.15
2432.6116001605988,0.9584
2436.7725093364716,0.8419
2440.94389295578,0.1936
2445.069756746292,0.7996
2449.7166407108307,0.2323
2454.1050770282745,0.2327
2458.5337374210358,1.357
2464.772141456604,0.9488
2469.602720975876,1.1784
2477.0861237049103,1.7428
2481.576999902725,1.1844
2485.7241785526276,1.108
2490.821209669113,0.8064
2496.2670590877533,1.152
2500.563425064087,0.2315
2505.883983373642,0.2315
2510.9041669368744,0.9185
2516.4245884418488,0.2307
2520.7741708755493,1.2587
2525.6842970848083,1.5859
2529.6217741966248,1.4113
2534.0578792095184,1.5481
2538.5869739055634,1.1006
2544.178284406662,0.8802
2548.686525583267,1.299
2553.700942516327,1.1904
2558.405564069748,1.1154
2563.95645737648,0.2311
2568.497039079666,0.2327
2572.715445995331,1.4826
2577.4063177108765,0.2319
2583.4193029403687,1.0333
2588.8649566173553,1.6374
2594.8833072185516,1.6558
2600.6781566143036,1.299
2606.647171020508,0.8064
2611.7876822948456,1.15
2617.19313955307,0.8817
2622.3510751724243,0.7667
2627.418774366379,0.8391
2632.365752220154,0.2323
2637.5155804157257,0.1932
2642.8244812488556,1.1943
2648.1693572998047,0.1936
2653.0442402362823,0.3092
2661.972532272339,1.7487
2667.3972322940826,1.556
2673.175047636032,0.5322
2678.6148307323456,1.4089
2683.1804172992706,1.0316
2688.5194585323334,1.4876
2694.0054261684418,1.0752
2699.4194796085358,0.8802
2705.009172677994,0.1926
2711.0328018665314,0.1939
2715.1254642009735,1.1824
2719.8027346134186,2.0528
2725.3908581733704,1.0987
2730.2874989509583,1.2144
2734.996948480606,1.2903
2740.3214564323425,0.8349
2746.194536447525,1.2165
2751.3768208026886,1.2947
2756.729765176773,1.4184
2762.006830215454,1.3395
2766.8132889270782,0.8391
2772.6207461357117,0.1926
2777.8851742744446,1.7717
2782.056953907013,1.5232
2788.761530637741,1.0298
2794.045972585678,1.5939
2800.51336812973,1.3283
2805.5975308418274,0.9154
2809.9317286014557,1.3305
2815.3034150600433,0.9216
2821.2289929389954,1.0333
2826.2216324806213,0.995
2831.3295352458954,0.6923
2836.3107891082764,0.2315
2844.763237953186,1.7546
2850.25928235054,0.7247
2855.174343585968,1.4519
2860.290023326874,1.3012
2865.438812017441,1.1308
2871.5676782131195,1.416
2877.1585993766785,1.4018
2881.485734462738,0.8433
2885.834914445877,0.9568
2890.0164704322815,1.0734
2895.9257764816284,0.6549
